date,monthly_sales,lag_1,lag_2,lag_7,lag_14,lag_30,roll_7,roll_30,volatility
2017-09-08,961777330560.0,961909554240.0,962041777920.0,962702896320.0,963621148180.6451,965717223329.0322,962174001600.0,963685187749.1614,285635794.74854285
2017-09-09,961645106880.0,961777330560.0,961909554240.0,962570672640.0,963490143483.871,965586218632.258,962041777920.0,963553817357.4194,285635794.7486652
2017-09-10,961512883200.0,961645106880.0,961777330560.0,962438448960.0,963359138787.0968,965455213935.4839,961909554240.0,963422406332.9032,285635794.74878764
2017-09-11,961380659520.0,961512883200.0,961645106880.0,962306225280.0,963228134090.3226,965324209238.7097,961777330560.0,963290954675.6129,285635794.74891007
2017-09-12,961248435840.0,961380659520.0,961512883200.0,962174001600.0,963097129393.5483,965193204541.9354,961645106880.0,963159462385.5485,285635794.7490325
2017-09-13,961116212160.0,961248435840.0,961380659520.0,962041777920.0,962966124696.7742,965062199845.1613,961512883200.0,963027929462.7096,285635794.74915487
2017-09-14,960983988480.0,961116212160.0,961248435840.0,961909554240.0,962835120000.0,964931195148.3871,961380659520.0,962896355907.0968,285635794.7492773
2017-09-15,960851764800.0,960983988480.0,961116212160.0,961777330560.0,962702896320.0,964800190451.6129,961248435840.0,962764741718.7096,285635794.7493997
2017-09-16,960719541120.0,960851764800.0,960983988480.0,961645106880.0,962570672640.0,964669185754.8387,961116212160.0,962633086897.5485,285635794.7495221
2017-09-17,960587317440.0,960719541120.0,960851764800.0,961512883200.0,962438448960.0,964538181058.0646,960983988480.0,962501391443.6129,285635794.7496445
2017-09-18,960455093760.0,960587317440.0,960719541120.0,961380659520.0,962306225280.0,964407176361.2903,960851764800.0,962369655356.9032,285635794.74976695
2017-09-19,960322870080.0,960455093760.0,960587317440.0,961248435840.0,962174001600.0,964276171664.5161,960719541120.0,962237878637.4194,285635794.7498893
2017-09-20,960190646400.0,960322870080.0,960455093760.0,961116212160.0,962041777920.0,964145166967.742,960587317440.0,962106061285.1614,285635794.75001174
2017-09-21,960058422720.0,960190646400.0,960322870080.0,960983988480.0,961909554240.0,964014162270.9678,960455093760.0,961974203300.129,285635794.75013417
2017-09-22,959926199040.0,960058422720.0,960190646400.0,960851764800.0,961777330560.0,963883157574.1936,960322870080.0,961842304682.3225,285635794.7502566
2017-09-23,959793975360.0,959926199040.0,960058422720.0,960719541120.0,961645106880.0,963752152877.4193,960190646400.0,961710365431.742,285635794.750379
2017-09-24,959661751680.0,959793975360.0,959926199040.0,960587317440.0,961512883200.0,963621148180.6451,960058422720.0,961578385548.3871,285635794.7505014
2017-09-25,959529528000.0,959661751680.0,959793975360.0,960455093760.0,961380659520.0,963490143483.871,959926199040.0,961446365032.258,285635794.7506238
2017-09-26,959397304320.0,959529528000.0,959661751680.0,960322870080.0,961248435840.0,963359138787.0968,959793975360.0,961314303883.3549,285635794.75074625
2017-09-27,959265080640.0,959397304320.0,959529528000.0,960190646400.0,961116212160.0,963228134090.3226,959661751680.0,961182202101.6775,285635794.7508687
2017-09-28,959132856960.0,959265080640.0,959397304320.0,960058422720.0,960983988480.0,963097129393.5483,959529528000.0,961050059687.2258,285635794.75099105
2017-09-29,959000633280.0,959132856960.0,959265080640.0,959926199040.0,960851764800.0,962966124696.7742,959397304320.0,960917876640.0,285635794.7511135
2017-09-30,958868409600.0,959000633280.0,959132856960.0,959793975360.0,960719541120.0,962835120000.0,959265080640.0,960785652960.0,285635794.7512359
2017-10-01,958733790038.7097,958868409600.0,959000633280.0,959661751680.0,960587317440.0,962702896320.0,959132514691.2443,960653349417.2904,286191228.93546927
2017-10-02,958599170477.4193,958733790038.7097,958868409600.0,959529528000.0,960455093760.0,962570672640.0,958999606473.7327,960520966011.871,287116944.8832966
2017-10-03,958464550916.129,958599170477.4193,958733790038.7097,959397304320.0,960322870080.0,962438448960.0,958866355987.4655,960388502743.742,288226724.52973056
2017-10-04,958329931354.8387,958464550916.129,958599170477.4193,959265080640.0,960190646400.0,962306225280.0,958732763232.4424,960255959612.9032,289335081.6920977
2017-10-05,958195311793.5483,958329931354.8387,958464550916.129,959132856960.0,960058422720.0,962174001600.0,958598828208.6637,960123336619.3549,290257833.9921768
2017-10-06,958060692232.258,958195311793.5483,958329931354.8387,959000633280.0,959926199040.0,962041777920.0,958464550916.129,959990633763.0968,290811489.88098097
2017-10-07,957926072670.9678,958060692232.258,958195311793.5483,958868409600.0,959793975360.0,961909554240.0,958329931354.8387,959857851044.129,290811489.8811034
2017-10-08,957791453109.6774,957926072670.9678,958060692232.258,958733790038.7097,959661751680.0,961777330560.0,958195311793.5482,959724988462.4515,290811489.88124
2017-10-09,957656833548.3871,957791453109.6774,957926072670.9678,958599170477.4193,959529528000.0,961645106880.0,958060692232.258,959592046018.0645,290811489.8813624
2017-10-10,957522213987.0968,957656833548.3871,957791453109.6774,958464550916.129,959397304320.0,961512883200.0,957926072670.9678,959459023710.9677,290811489.88148487
2017-10-11,957387594425.8064,957522213987.0968,957656833548.3871,958329931354.8387,959265080640.0,961380659520.0,957791453109.6775,959325921541.1614,290811489.8816214
2017-10-12,957252974864.5161,957387594425.8064,957522213987.0968,958195311793.5483,959132856960.0,961248435840.0,957656833548.387,959192739508.6451,290811489.88174385
2017-10-13,957118355303.2258,957252974864.5161,957387594425.8064,958060692232.258,959000633280.0,961116212160.0,957522213987.0968,959059477613.4194,290811489.8818663
2017-10-14,956983735741.9354,957118355303.2258,957252974864.5161,957926072670.9678,958868409600.0,960983988480.0,957387594425.8064,958926135855.4839,290811489.88200283
2017-10-15,956849116180.6451,956983735741.9354,957118355303.2258,957791453109.6774,958733790038.7097,960851764800.0,957252974864.516,958792714234.8386,290811489.88212526
2017-10-16,956714496619.3549,956849116180.6451,956983735741.9354,957656833548.3871,958599170477.4193,960719541120.0,957118355303.2257,958659212751.4839,290811489.8822477
2017-10-17,956579877058.0646,956714496619.3549,956849116180.6451,957522213987.0968,958464550916.129,960587317440.0,956983735741.9355,958525631405.4194,290811489.8823701
2017-10-18,956445257496.7742,956579877058.0646,956714496619.3549,957387594425.8064,958329931354.8387,960455093760.0,956849116180.6451,958391970196.6451,290811489.8825373
2017-10-19,956310637935.4839,956445257496.7742,956579877058.0646,957252974864.5161,958195311793.5483,960322870080.0,956714496619.3549,958258229125.1614,290811489.88265973
2017-10-20,956176018374.1936,956310637935.4839,956445257496.7742,957118355303.2258,958060692232.258,960190646400.0,956579877058.0645,958124408190.9677,290811489.88278216
2017-10-21,956041398812.9032,956176018374.1936,956310637935.4839,956983735741.9354,957926072670.9678,960058422720.0,956445257496.7743,957990507394.0645,290811489.88294935
2017-10-22,955906779251.6129,956041398812.9032,956176018374.1936,956849116180.6451,957791453109.6774,959926199040.0,956310637935.4838,957856526734.4515,290811489.8830718
2017-10-23,955772159690.3226,955906779251.6129,956041398812.9032,956714496619.3549,957656833548.3871,959793975360.0,956176018374.1936,957722466212.129,290811489.8831942
2017-10-24,955637540129.0322,955772159690.3226,955906779251.6129,956579877058.0646,957522213987.0968,959661751680.0,956041398812.9033,957588325827.0968,290811489.8833308
2017-10-25,955502920567.742,955637540129.0322,955772159690.3226,956445257496.7742,957387594425.8064,959529528000.0,955906779251.613,957454105579.3549,290811489.8834532
2017-10-26,955368301006.4517,955502920567.742,955637540129.0322,956310637935.4839,957252974864.5161,959397304320.0,955772159690.3225,957319805468.9032,290811489.8835757
2017-10-27,955233681445.1613,955368301006.4517,955502920567.742,956176018374.1936,957118355303.2258,959265080640.0,955637540129.0322,957185425495.742,290811489.88371223
2017-10-28,955099061883.871,955233681445.1613,955368301006.4517,956041398812.9032,956983735741.9354,959132856960.0,955502920567.742,957050965659.871,290811489.88383466
2017-10-29,954964442322.5807,955099061883.871,955233681445.1613,955906779251.6129,956849116180.6451,959000633280.0,955368301006.4515,956916425961.2904,290811489.8839571
2017-10-30,954829822761.2903,954964442322.5807,955099061883.871,955772159690.3226,956714496619.3549,958868409600.0,955233681445.1613,956781806400.0,290811489.88409364
2017-10-31,954695203200.0,954829822761.2903,954964442322.5807,955637540129.0322,956579877058.0646,958733790038.7097,955099061883.871,956647186838.7096,290811489.88421607
2017-11-01,954560370240.0,954695203200.0,954829822761.2903,955502920567.742,956445257496.7742,958599170477.4193,954964411837.0507,956512560164.129,290860889.07757604
2017-11-02,954425537280.0,954560370240.0,954695203200.0,955368301006.4517,956310637935.4839,958464550916.129,954829731304.7004,956377926376.258,290943221.0611387
2017-11-03,954290704320.0,954425537280.0,954560370240.0,955233681445.1613,956176018374.1936,958329931354.8387,954695020286.8203,956243285475.0968,291042011.0504379
2017-11-04,954155871360.0,954290704320.0,954425537280.0,955099061883.871,956041398812.9032,958195311793.5483,954560278783.4102,956108637460.6451,291140789.8633782
2017-11-05,954021038400.0,954155871360.0,954290704320.0,954964442322.5807,955906779251.6129,958060692232.258,954425506794.47,955973982332.9032,291223098.56285506
2017-11-06,953886205440.0,954021038400.0,954155871360.0,954829822761.2903,955772159690.3226,957926072670.9678,954290704320.0,955839320091.871,291272483.78577536
2017-11-07,953751372480.0,953886205440.0,954021038400.0,954695203200.0,955637540129.0322,957791453109.6774,954155871360.0,955704650737.5485,291272483.7858978
2017-11-08,953616539520.0,953751372480.0,953886205440.0,954560370240.0,955502920567.742,957656833548.3871,954021038400.0,955569974269.9355,291272483.7860203
2017-11-09,953481706560.0,953616539520.0,953751372480.0,954425537280.0,955368301006.4517,957522213987.0968,953886205440.0,955435290689.0323,291272483.78614277
2017-11-10,953346873600.0,953481706560.0,953616539520.0,954290704320.0,955233681445.1613,957387594425.8064,953751372480.0,955300599994.8386,291272483.7862652
2017-11-11,953212040640.0,953346873600.0,953481706560.0,954155871360.0,955099061883.871,957252974864.5161,953616539520.0,955165902187.3549,291272483.7863876
2017-11-12,953077207680.0,953212040640.0,953346873600.0,954021038400.0,954964442322.5807,957118355303.2258,953481706560.0,955031197266.5806,291272483.7865101
2017-11-13,952942374720.0,953077207680.0,953212040640.0,953886205440.0,954829822761.2903,956983735741.9354,953346873600.0,954896485232.5161,291272483.78663254
2017-11-14,952807541760.0,952942374720.0,953077207680.0,953751372480.0,954695203200.0,956849116180.6451,953212040640.0,954761766085.1614,291272483.786755
2017-11-15,952672708800.0,952807541760.0,952942374720.0,953616539520.0,954560370240.0,956714496619.3549,953077207680.0,954627039824.5161,291272483.7868775
2017-11-16,952537875840.0,952672708800.0,952807541760.0,953481706560.0,954425537280.0,956579877058.0646,952942374720.0,954492306450.5806,291272483.78699994
2017-11-17,952403042880.0,952537875840.0,952672708800.0,953346873600.0,954290704320.0,956445257496.7742,952807541760.0,954357565963.3549,291272483.7871224
2017-11-18,952268209920.0,952403042880.0,952537875840.0,953212040640.0,954155871360.0,956310637935.4839,952672708800.0,954222818362.8386,291272483.78724486
2017-11-19,952133376960.0,952268209920.0,952403042880.0,953077207680.0,954021038400.0,956176018374.1936,952537875840.0,954088063649.0323,291272483.78736734
2017-11-20,951998544000.0,952133376960.0,952268209920.0,952942374720.0,953886205440.0,956041398812.9032,952403042880.0,953953301821.9355,291272483.7874898
2017-11-21,951863711040.0,951998544000.0,952133376960.0,952807541760.0,953751372480.0,955906779251.6129,952268209920.0,953818532881.5485,291272483.78761226
2017-11-22,951728878080.0,951863711040.0,951998544000.0,952672708800.0,953616539520.0,955772159690.3226,952133376960.0,953683756827.871,291272483.7877347
2017-11-23,951594045120.0,951728878080.0,951863711040.0,952537875840.0,953481706560.0,955637540129.0322,951998544000.0,953548973660.9032,291272483.7878572
2017-11-24,951459212160.0,951594045120.0,951728878080.0,952403042880.0,953346873600.0,955502920567.742,951863711040.0,953414183380.6451,291272483.78797966
2017-11-25,951324379200.0,951459212160.0,951594045120.0,952268209920.0,953212040640.0,955368301006.4517,951728878080.0,953279385987.0968,291272483.7881021
2017-11-26,951189546240.0,951324379200.0,951459212160.0,952133376960.0,953077207680.0,955233681445.1613,951594045120.0,953144581480.258,291272483.7882246
2017-11-27,951054713280.0,951189546240.0,951324379200.0,951998544000.0,952942374720.0,955099061883.871,951459212160.0,953009769860.129,291272483.788347
2017-11-28,950919880320.0,951054713280.0,951189546240.0,951863711040.0,952807541760.0,954964442322.5807,951324379200.0,952874951126.7096,291272483.7884695
2017-11-29,950785047360.0,950919880320.0,951054713280.0,951728878080.0,952672708800.0,954829822761.2903,951189546240.0,952740125280.0,291272483.7885919
2017-11-30,950650214400.0,950785047360.0,950919880320.0,951594045120.0,952537875840.0,954695203200.0,951054713280.0,952605292320.0,291272483.7887144
2017-12-01,950522400929.0322,950650214400.0,950785047360.0,951459212160.0,952403042880.0,954560370240.0,950920883104.1475,952470693342.9677,289655382.0679668
2017-12-02,950394587458.0646,950522400929.0322,950650214400.0,951324379200.0,952268209920.0,954425537280.0,950788055712.4424,952336328348.9032,286960403.18409157
2017-12-03,950266773987.0968,950394587458.0646,950522400929.0322,951189546240.0,952133376960.0,954290704320.0,950656231104.8848,952202197337.8065,283717447.8627855
2017-12-04,950138960516.129,950266773987.0968,950394587458.0646,951054713280.0,951998544000.0,954155871360.0,950525409281.4746,952068300309.6775,280462092.8264953
2017-12-05,950011147045.1613,950138960516.129,950266773987.0968,950919880320.0,951863711040.0,954021038400.0,950395590242.212,951934637264.5161,277741270.44585377
2017-12-06,949883333574.1936,950011147045.1613,950138960516.129,950785047360.0,951728878080.0,953886205440.0,950266773987.0968,951801208202.3225,276108654.3717117
2017-12-07,949755520103.2258,949883333574.1936,950011147045.1613,950650214400.0,951594045120.0,953751372480.0,950138960516.129,951668013123.0968,276108654.3717728
2017-12-08,949627706632.258,949755520103.2258,949883333574.1936,950522400929.0322,951459212160.0,953616539520.0,950011147045.1613,951535052026.8386,276108654.3718341
